SCOUT
Scattergun, Pistol, Bat, (not applicable)
Phlogistinator, Detonator, Fire Axe, (not applicable)
Phlogistinator, Detonator, Axtinguisher, (not applicable)
Phlogistinator, Detonator, Homewrecker, (not applicable)
Phlogistinator, Detonator, Powerjack, (not applicable)
Phlogistinator, Detonator, Back Scratcher, (not applicable)
Phlogistinator, Detonator, Sharpened Volcano Fragment, (not applicable)
Phlogistinator, Detonator, Third Degree, (not applicable)
Phlogistinator, Detonator, Neon Annihilator, (not applicable)
Phlogistinator, Detonator, Hot Hand, (not applicable)
Phlogistinator, Scorch Shot, Fire Axe, (not applicable)
Phlogistinator, Scorch Shot, Axtinguisher, (not applicable)
Phlogistinator, Scorch Shot, Homewrecker, (not applicable)
Phlogistinator, Scorch Shot, Powerjack, (not applicable)
Phlogistinator, Scorch Shot, Back Scratcher, (not applicable)
Phlogistinator, Scorch Shot, Sharpened Volcano Fragment, (not applicable)
Phlogistinator, Scorch Shot, Third Degree, (not applicable)
Phlogistinator, Scorch Shot, Neon Annihilator, (not applicable)
Phlogistinator, Scorch Shot, Hot Hand, (not applicable)
Phlogistinator, Manmelter, Fire Axe, (not applicable)
Phlogistinator, Manmelter, Axtinguisher, (not applicable)
Phlogistinator, Manmelter, Homewrecker, (not applicable)
Phlogistinator, Manmelter, Powerjack, (not applicable)
Phlogistinator, Manmelter, Back Scratcher, (not applicable)
Phlogistinator, Manmelter, Sharpened Volcano Fragment, (not applicable)
Phlogistinator, Manmelter, Third Degree, (not applicable)
Phlogistinator, Manmelter, Neon Annihilator, (not applicable)
Phlogistinator, Manmelter, Hot Hand, (not applicable)
Phlogistinator, Gas Passer, Fire Axe, (not applicable)
Phlogistinator, Gas Passer, Axtinguisher, (not applicable)
Phlogistinator, Gas Passer, Homewrecker, (not applicable)
Phlogistinator, Gas Passer, Powerjack, (not applicable)
Phlogistinator, Gas Passer, Back Scratcher, (not applicable)
Phlogistinator, Gas Passer, Sharpened Volcano Fragment, (not applicable)
Phlogistinator, Gas Passer, Third Degree, (not applicable)
Phlogistinator, Gas Passer, Neon Annihilator, (not applicable)
Phlogistinator, Gas Passer, Hot Hand, (not applicable)
Dragon's Fury, Shotgun, Fire Axe, (not applicable)
Dragon's Fury, Shotgun, Axtinguisher, (not applicable)
Dragon's Fury, Shotgun, Homewrecker, (not applicable)
Dragon's Fury, Shotgun, Powerjack, (not applicable)
Dragon's Fury, Shotgun, Back Scratcher, (not applicable)
Dragon's Fury, Shotgun, Sharpened Volcano Fragment, (not applicable)
Dragon's Fury, Shotgun, Third Degree, (not applicable)
Dragon's Fury, Shotgun, Neon Annihilator, (not applicable)
Dragon's Fury, Shotgun, Hot Hand, (not applicable)
Dragon's Fury, Panic Attack, Fire Axe, (not applicable)
Dragon's Fury, Panic Attack, Axtinguisher, (not applicable)
Dragon's Fury, Panic Attack, Homewrecker, (not applicable)
Dragon's Fury, Panic Attack, Powerjack, (not applicable)
Dragon's Fury, Panic Attack, Back Scratcher, (not applicable)
Dragon's Fury, Panic Attack, Sharpened Volcano Fragment, (not applicable)
Dragon's Fury, Panic Attack, Third Degree, (not applicable)
Dragon's Fury, Panic Attack, Neon Annihilator, (not applicable)
Dragon's Fury, Panic Attack, Hot Hand, (not applicable)
Dragon's Fury, Reserve Shooter, Fire Axe, (not applicable)
Dragon's Fury, Reserve Shooter, Axtinguisher, (not applicable)
Dragon's Fury, Reserve Shooter, Homewrecker, (not applicable)
Dragon's Fury, Reserve Shooter, Powerjack, (not applicable)
Dragon's Fury, Reserve Shooter, Back Scratcher, (not applicable)
Dragon's Fury, Reserve Shooter, Sharpened Volcano Fragment, (not applicable)
Dragon's Fury, Reserve Shooter, Third Degree, (not applicable)
Dragon's Fury, Reserve Shooter, Neon Annihilator, (not applicable)
Dragon's Fury, Reserve Shooter, Hot Hand, (not applicable)
Dragon's Fury, Thermal Thruster, Fire Axe, (not applicable)
Dragon's Fury, Thermal Thruster, Axtinguisher, (not applicable)
Dragon's Fury, Thermal Thruster, Homewrecker, (not applicable)
Dragon's Fury, Thermal Thruster, Powerjack, (not applicable)
Dragon's Fury, Thermal Thruster, Back Scratcher, (not applicable)
Dragon's Fury, Thermal Thruster, Sharpened Volcano Fragment, (not applicable)
Dragon's Fury, Thermal Thruster, Third Degree, (not applicable)
Dragon's Fury, Thermal Thruster, Neon Annihilator, (not applicable)
Dragon's Fury, Thermal Thruster, Hot Hand, (not applicable)
Dragon's Fury, Flare Gun, Fire Axe, (not applicable)
Dragon's Fury, Flare Gun, Axtinguisher, (not applicable)
Dragon's Fury, Flare Gun, Homewrecker, (not applicable)
Dragon's Fury, Flare Gun, Powerjack, (not applicable)
Dragon's Fury, Flare Gun, Back Scratcher, (not applicable)
Dragon's Fury, Flare Gun, Sharpened Volcano Fragment, (not applicable)
Dragon's Fury, Flare Gun, Third Degree, (not applicable)
Dragon's Fury, Flare Gun, Neon Annihilator, (not applicable)
Dragon's Fury, Flare Gun, Hot Hand, (not applicable)
Dragon's Fury, Detonator, Fire Axe, (not applicable)
Dragon's Fury, Detonator, Axtinguisher, (not applicable)
Dragon's Fury, Detonator, Homewrecker, (not applicable)
Dragon's Fury, Detonator, Powerjack, (not applicable)
Dragon's Fury, Detonator, Back Scratcher, (not applicable)
Dragon's Fury, Detonator, Sharpened Volcano Fragment, (not applicable)
Dragon's Fury, Detonator, Third Degree, (not applicable)
Dragon's Fury, Detonator, Neon Annihilator, (not applicable)
Dragon's Fury, Detonator, Hot Hand, (not applicable)
Dragon's Fury, Scorch Shot, Fire Axe, (not applicable)
Dragon's Fury, Scorch Shot, Axtinguisher, (not applicable)
Dragon's Fury, Scorch Shot, Homewrecker, (not applicable)
Dragon's Fury, Scorch Shot, Powerjack, (not applicable)
Dragon's Fury, Scorch Shot, Back Scratcher, (not applicable)
Dragon's Fury, Scorch Shot, Sharpened Volcano Fragment, (not applicable)
Dragon's Fury, Scorch Shot, Third Degree, (not applicable)
Dragon's Fury, Scorch Shot, Neon Annihilator, (not applicable)
Dragon's Fury, Scorch Shot, Hot Hand, (not applicable)
Dragon's Fury, Manmelter, Fire Axe, (not applicable)
Dragon's Fury, Manmelter, Axtinguisher, (not applicable)
Dragon's Fury, Manmelter, Homewrecker, (not applicable)
Dragon's Fury, Manmelter, Powerjack, (not applicable)
Dragon's Fury, Manmelter, Back Scratcher, (not applicable)
Dragon's Fury, Manmelter, Sharpened Volcano Fragment, (not applicable)
Dragon's Fury, Manmelter, Third Degree, (not applicable)
Dragon's Fury, Manmelter, Neon Annihilator, (not applicable)
Dragon's Fury, Manmelter, Hot Hand, (not applicable)
Dragon's Fury, Gas Passer, Fire Axe, (not applicable)
Dragon's Fury, Gas Passer, Axtinguisher, (not applicable)
Dragon's Fury, Gas Passer, Homewrecker, (not applicable)
Dragon's Fury, Gas Passer, Powerjack, (not applicable)
Dragon's Fury, Gas Passer, Back Scratcher, (not applicable)
Dragon's Fury, Gas Passer, Sharpened Volcano Fragment, (not applicable)
Dragon's Fury, Gas Passer, Third Degree, (not applicable)
Dragon's Fury, Gas Passer, Neon Annihilator, (not applicable)
Dragon's Fury, Gas Passer, Hot Hand, (not applicable)

DEMOMAN
Grenade Launcher, Stickybomb Launcher, Bottle, (not applicable)
Grenade Launcher, Stickybomb Launcher, Eyelander, (not applicable)
Grenade Launcher, Stickybomb Launcher, Pain Train, (not applicable)
Grenade Launcher, Stickybomb Launcher, Scotsman's Skullcutter, (not applicable)
Grenade Launcher, Stickybomb Launcher, Claidheamh Mòr, (not applicable)
Grenade Launcher, Stickybomb Launcher, Ullapool Caber, (not applicable)
Grenade Launcher, Stickybomb Launcher, Half-Zatoichi, (not applicable)
Grenade Launcher, Stickybomb Launcher, Persian Persuader, (not applicable)
Grenade Launcher, Sticky Jumper, Bottle, (not applicable)
Grenade Launcher, Sticky Jumper, Eyelander, (not applicable)
Grenade Launcher, Sticky Jumper, Pain Train, (not applicable)
Grenade Launcher, Sticky Jumper, Scotsman's Skullcutter, (not applicable)
Grenade Launcher, Sticky Jumper, Claidheamh Mòr, (not applicable)
Grenade Launcher, Sticky Jumper, Ullapool Caber, (not applicable)
Grenade Launcher, Sticky Jumper, Half-Zatoichi, (not applicable)
Grenade Launcher, Sticky Jumper, Persian Persuader, (not applicable)
Grenade Launcher, Chargin' Targe, Bottle, (not applicable)
Grenade Launcher, Chargin' Targe, Eyelander, (not applicable)
Grenade Launcher, Chargin' Targe, Pain Train, (not applicable)
Grenade Launcher, Chargin' Targe, Scotsman's Skullcutter, (not applicable)
Grenade Launcher, Chargin' Targe, Claidheamh Mòr, (not applicable)
Grenade Launcher, Chargin' Targe, Ullapool Caber, (not applicable)
Grenade Launcher, Chargin' Targe, Half-Zatoichi, (not applicable)
Grenade Launcher, Chargin' Targe, Persian Persuader, (not applicable)
Grenade Launcher, Splendid Screen, Bottle, (not applicable)
Grenade Launcher, Splendid Screen, Eyelander, (not applicable)
Grenade Launcher, Splendid Screen, Pain Train, (not applicable)
Grenade Launcher, Splendid Screen, Scotsman's Skullcutter, (not applicable)
Grenade Launcher, Splendid Screen, Claidheamh Mòr, (not applicable)
Grenade Launcher, Splendid Screen, Ullapool Caber, (not applicable)
Grenade Launcher, Splendid Screen, Half-Zatoichi, (not applicable)
Grenade Launcher, Splendid Screen, Persian Persuader, (not applicable)
Grenade Launcher, Tide Turner, Bottle, (not applicable)
Grenade Launcher, Tide Turner, Eyelander, (not applicable)
Grenade Launcher, Tide Turner, Pain Train, (not applicable)
Grenade Launcher, Tide Turner, Scotsman's Skullcutter, (not applicable)
Grenade Launcher, Tide Turner, Claidheamh Mòr, (not applicable)
Grenade Launcher, Tide Turner, Ullapool Caber, (not applicable)
Grenade Launcher, Tide Turner, Half-Zatoichi, (not applicable)
Grenade Launcher, Tide Turner, Persian Persuader, (not applicable)
Grenade Launcher, Scottish Resistance, Bottle, (not applicable)
Grenade Launcher, Scottish Resistance, Eyelander, (not applicable)
Grenade Launcher, Scottish Resistance, Pain Train, (not applicable)
Grenade Launcher, Scottish Resistance, Scotsman's Skullcutter, (not applicable)
Grenade Launcher, Scottish Resistance, Claidheamh Mòr, (not applicable)
Grenade Launcher, Scottish Resistance, Ullapool Caber, (not applicable)
Grenade Launcher, Scottish Resistance, Half-Zatoichi, (not applicable)
Grenade Launcher, Scottish Resistance, Persian Persuader, (not applicable)
Grenade Launcher, Quickiebomb Launcher, Bottle, (not applicable)
Grenade Launcher, Quickiebomb Launcher, Eyelander, (not applicable)
Grenade Launcher, Quickiebomb Launcher, Pain Train, (not applicable)
Grenade Launcher, Quickiebomb Launcher, Scotsman's Skullcutter, (not applicable)
Grenade Launcher, Quickiebomb Launcher, Claidheamh Mòr, (not applicable)
Grenade Launcher, Quickiebomb Launcher, Ullapool Caber, (not applicable)
Grenade Launcher, Quickiebomb Launcher, Half-Zatoichi, (not applicable)
Grenade Launcher, Quickiebomb Launcher, Persian Persuader, (not applicable)
Iron Bomber, Stickybomb Launcher, Bottle, (not applicable)
Iron Bomber, Stickybomb Launcher, Eyelander, (not applicable)
Iron Bomber, Stickybomb Launcher, Pain Train, (not applicable)
Iron Bomber, Stickybomb Launcher, Scotsman's Skullcutter, (not applicable)
Iron Bomber, Stickybomb Launcher, Claidheamh Mòr, (not applicable)
Iron Bomber, Stickybomb Launcher, Ullapool Caber, (not applicable)
Iron Bomber, Stickybomb Launcher, Half-Zatoichi, (not applicable)
Iron Bomber, Stickybomb Launcher, Persian Persuader, (not applicable)
Iron Bomber, Sticky Jumper, Bottle, (not applicable)
Iron Bomber, Sticky Jumper, Eyelander, (not applicable)
Iron Bomber, Sticky Jumper, Pain Train, (not applicable)
Iron Bomber, Sticky Jumper, Scotsman's Skullcutter, (not applicable)
Iron Bomber, Sticky Jumper, Claidheamh Mòr, (not applicable)
Iron Bomber, Sticky Jumper, Ullapool Caber, (not applicable)
Iron Bomber, Sticky Jumper, Half-Zatoichi, (not applicable)
Iron Bomber, Sticky Jumper, Persian Persuader, (not applicable)
Iron Bomber, Chargin' Targe, Bottle, (not applicable)
Iron Bomber, Chargin' Targe, Eyelander, (not applicable)
Iron Bomber, Chargin' Targe, Pain Train, (not applicable)
Iron Bomber, Chargin' Targe, Scotsman's Skullcutter, (not applicable)
Iron Bomber, Chargin' Targe, Claidheamh Mòr, (not applicable)
Iron Bomber, Chargin' Targe, Ullapool Caber, (not applicable)
Iron Bomber, Chargin' Targe, Half-Zatoichi, (not applicable)
Iron Bomber, Chargin' Targe, Persian Persuader, (not applicable)
Iron Bomber, Splendid Screen, Bottle, (not applicable)
Iron Bomber, Splendid Screen, Eyelander, (not applicable)
Iron Bomber, Splendid Screen, Pain Train, (not applicable)
Iron Bomber, Splendid Screen, Scotsman's Skullcutter, (not applicable)
Iron Bomber, Splendid Screen, Claidheamh Mòr, (not applicable)
Iron Bomber, Splendid Screen, Ullapool Caber, (not applicable)
Iron Bomber, Splendid Screen, Half-Zatoichi, (not applicable)
Iron Bomber, Splendid Screen, Persian Persuader, (not applicable)
Iron Bomber, Tide Turner, Bottle, (not applicable)
Iron Bomber, Tide Turner, Eyelander, (not applicable)
Iron Bomber, Tide Turner, Pain Train, (not applicable)
Iron Bomber, Tide Turner, Scotsman's Skullcutter, (not applicable)
Iron Bomber, Tide Turner, Claidheamh Mòr, (not applicable)
Iron Bomber, Tide Turner, Ullapool Caber, (not applicable)
Iron Bomber, Tide Turner, Half-Zatoichi, (not applicable)
Iron Bomber, Tide Turner, Persian Persuader, (not applicable)
Iron Bomber, Scottish Resistance, Bottle, (not applicable)
Iron Bomber, Scottish Resistance, Eyelander, (not applicable)
Iron Bomber, Scottish Resistance, Pain Train, (not applicable)
Iron Bomber, Scottish Resistance, Scotsman's Skullcutter, (not applicable)
Iron Bomber, Scottish Resistance, Claidheamh Mòr, (not applicable)
Iron Bomber, Scottish Resistance, Ullapool Caber, (not applicable)
Iron Bomber, Scottish Resistance, Half-Zatoichi, (not applicable)
Iron Bomber, Scottish Resistance, Persian Persuader, (not applicable)
Iron Bomber, Quickiebomb Launcher, Bottle, (not applicable)
Iron Bomber, Quickiebomb Launcher, Eyelander, (not applicable)
Iron Bomber, Quickiebomb Launcher, Pain Train, (not applicable)
Iron Bomber, Quickiebomb Launcher, Scotsman's Skullcutter, (not applicable)
Iron Bomber, Quickiebomb Launcher, Claidheamh Mòr, (not applicable)
Iron Bomber, Quickiebomb Launcher, Ullapool Caber, (not applicable)
Iron Bomber, Quickiebomb Launcher, Half-Zatoichi, (not applicable)
Iron Bomber, Quickiebomb Launcher, Persian Persuader, (not applicable)
Loose Cannon, Stickybomb Launcher, Bottle, (not applicable)
Loose Cannon, Stickybomb Launcher, Eyelander, (not applicable)
Loose Cannon, Stickybomb Launcher, Pain Train, (not applicable)
Loose Cannon, Stickybomb Launcher, Scotsman's Skullcutter, (not applicable)
Loose Cannon, Stickybomb Launcher, Claidheamh Mòr, (not applicable)
Loose Cannon, Stickybomb Launcher, Ullapool Caber, (not applicable)
Loose Cannon, Stickybomb Launcher, Half-Zatoichi, (not applicable)
Loose Cannon, Stickybomb Launcher, Persian Persuader, (not applicable)
Loose Cannon, Sticky Jumper, Bottle, (not applicable)
Loose Cannon, Sticky Jumper, Eyelander, (not applicable)
Loose Cannon, Sticky Jumper, Pain Train, (not applicable)
Loose Cannon, Sticky Jumper, Scotsman's Skullcutter, (not applicable)
Loose Cannon, Sticky Jumper, Claidheamh Mòr, (not applicable)
Loose Cannon, Sticky Jumper, Ullapool Caber, (not applicable)
Loose Cannon, Sticky Jumper, Half-Zatoichi, (not applicable)
Loose Cannon, Sticky Jumper, Persian Persuader, (not applicable)
Loose Cannon, Chargin' Targe, Bottle, (not applicable)
Loose Cannon, Chargin' Targe, Eyelander, (not applicable)
Loose Cannon, Chargin' Targe, Pain Train, (not applicable)
Loose Cannon, Chargin' Targe, Scotsman's Skullcutter, (not applicable)
Loose Cannon, Chargin' Targe, Claidheamh Mòr, (not applicable)
Loose Cannon, Chargin' Targe, Ullapool Caber, (not applicable)
Loose Cannon, Chargin' Targe, Half-Zatoichi, (not applicable)
Loose Cannon, Chargin' Targe, Persian Persuader, (not applicable)
Loose Cannon, Splendid Screen, Bottle, (not applicable)
